species,filename,duration,sample_rate,archive
LABO,LABO-27217407.wav,2.998976,500000,LABO.zip
LABO,LABO-29965950.wav,5.0,256000,LABO.zip
LABO,LABO-2278961.wav,2.0806666666666667,384000,LABO.zip
LABO,LABO-213231.wav,4.998976,500000,LABO.zip
LABO,LABO-29927181.wav,4.999,256000,LABO.zip
LABO,LABO-34089654.wav,5.793,256000,LABO.zip
LABO,LABO-29790838.wav,5.0,192000,LABO.zip
LABO,LABO-29781827.wav,4.784,192000,LABO.zip
LABO,LABO-2804142.wav,7.048,256000,LABO.zip
LABO,LABO-217065.wav,4.998976,500000,LABO.zip
LABO,LABO-55408152.wav,4.44,256000,LABO.zip
LABO,LABO-55408138.wav,4.622,256000,LABO.zip
LABO,LABO-29934672.wav,6.666,256000,LABO.zip
LABO,LABO-56593227.wav,2.456,256000,LABO.zip
LABO,LABO-29931520.wav,7.124,256000,LABO.zip
LABO,LABO-33606083.wav,5.021,256000,LABO.zip
LABO,LABO-2878299.wav,4.8,256000,LABO.zip
LABO,LABO-2276480.wav,5.0,256000,LABO.zip
LABO,LABO-56301066.wav,6.466,256000,LABO.zip
LABO,LABO-57367043.wav,2.998976,500000,LABO.zip
LABO,LABO-55401282.wav,6.454,256000,LABO.zip
LABO,LABO-32030031.wav,2.998976,500000,LABO.zip
LABO,LABO-55011084.wav,5.424,256000,LABO.zip
LABO,LABO-2040565.wav,4.999,256000,LABO.zip
LABO,LABO-57168601.wav,2.998976,500000,LABO.zip
LACI,LACI-32995785.wav,2.998976,500000,LACI.zip
LACI,LACI-55476581.wav,4.998976,500000,LACI.zip
LACI,LACI-29836706.wav,4.1866666666666665,192000,LACI.zip
LACI,LACI-264229.wav,4.834,256000,LACI.zip
LACI,LACI-145002.wav,4.998976,500000,LACI.zip
LACI,LACI-57176607.wav,4.998976,500000,LACI.zip
LACI,LACI-29852163.wav,2.018666666666667,192000,LACI.zip
LACI,LACI-73595824.wav,5.0,256000,LACI.zip
LACI,LACI-31707298.wav,4.99992,500000,LACI.zip
LACI,LACI-25991276.wav,4.998976,500000,LACI.zip
LACI,LACI-64897891.wav,5.0,500000,LACI.zip
LACI,LACI-33846935.wav,5.582666666666666,384000,LACI.zip
LACI,LACI-31636632.wav,4.99992,500000,LACI.zip
LACI,LACI-28992914.wav,5.0,192000,LACI.zip
LACI,LACI-58026676.wav,4.276,256000,LACI.zip
LACI,LACI-64891933.wav,5.0,500000,LACI.zip
LACI,LACI-29780197.wav,5.0,192000,LACI.zip
LACI,LACI-36263312.wav,4.99968,300000,LACI.zip
LACI,LACI-28413086.wav,4.998976,500000,LACI.zip
LACI,LACI-60352739.wav,6.0,384000,LACI.zip
LACI,LACI-29221225.wav,4.998976,500000,LACI.zip
LACI,LACI-36262569.wav,4.99968,300000,LACI.zip
LACI,LACI-28485283.wav,3.7386666666666666,192000,LACI.zip
LACI,LACI-2879269.wav,4.888,256000,LACI.zip
LACI,LACI-1944440.wav,2.998976,500000,LACI.zip
LACI,LACI-73638353.wav,3.212,256000,LACI.zip
LACI,LACI-1550524.wav,5.048,256000,LACI.zip
LACI,LACI-73620401.wav,3.86,256000,LACI.zip
LACI,LACI-30598956.wav,2.998976,500000,LACI.zip
LACI,LACI-1986192.wav,4.684,384000,LACI.zip
LACI,LACI-57174564.wav,2.998976,500000,LACI.zip
LACI,LACI-29837825.wav,4.824,192000,LACI.zip
LACI,LACI-57366128.wav,2.998976,500000,LACI.zip
LACI,LACI-73591675.wav,5.0,256000,LACI.zip
LACI,LACI-28456952.wav,5.0,192000,LACI.zip
LACI,LACI-2155661.wav,4.777333333333333,384000,LACI.zip
LACI,LACI-28351533.wav,4.998976,500000,LACI.zip
LACI,LACI-57060250.wav,4.999,256000,LACI.zip
LACI,LACI-36263200.wav,4.99968,300000,LACI.zip
LACI,LACI-28441397.wav,5.0,192000,LACI.zip
LACI,LACI-56660625.wav,2.995292,500000,LACI.zip
LACI,LACI-32875373.wav,4.998976,500000,LACI.zip
LACI,LACI-30383758.wav,4.995292,500000,LACI.zip
LACI,LACI-60291848.wav,5.0,500000,LACI.zip
LACI,LACI-30497457.wav,6.0,384000,LACI.zip
LACI,LACI-268493.wav,4.118,256000,LACI.zip
LACI,LACI-54308452.wav,3.574666666666667,384000,LACI.zip
LACI,LACI-57186349.wav,5.626,256000,LACI.zip
LACI,LACI-29745434.wav,5.0,192000,LACI.zip
LACI,LACI-28460138.wav,4.8453333333333335,192000,LACI.zip
LACI,LACI-31614126.wav,4.99992,500000,LACI.zip
LACI,LACI-58032255.wav,5.666,256000,LACI.zip
LACI,LACI-54423680.wav,5.690666666666667,384000,LACI.zip
LACI,LACI-28445145.wav,5.0,192000,LACI.zip
LACI,LACI-31637445.wav,4.99992,500000,LACI.zip
LACI,LACI-56618012.wav,4.734,256000,LACI.zip
LACI,LACI-57060367.wav,4.999,256000,LACI.zip
LACI,LACI-26675997.wav,5.003,256000,LACI.zip
LACI,LACI-73582831.wav,5.0,256000,LACI.zip
LACI,LACI-28525850.wav,5.0,192000,LACI.zip
LACI,LACI-28476569.wav,5.0,192000,LACI.zip
LACI,LACI-36262690.wav,4.99968,300000,LACI.zip
LACI,LACI-64888514.wav,5.0,500000,LACI.zip
LACI,LACI-29858887.wav,4.289333333333333,192000,LACI.zip
LACI,LACI-53786818.wav,4.999022,500000,LACI.zip
LACI,LACI-57173910.wav,1.94911,500000,LACI.zip
LACI,LACI-31611465.wav,4.99992,500000,LACI.zip
LACI,LACI-29281159.wav,4.998666666666667,192000,LACI.zip
LACI,LACI-73598285.wav,3.49,256000,LACI.zip
LACI,LACI-60291979.wav,3.0,500000,LACI.zip
LACI,LACI-54312680.wav,6.0,384000,LACI.zip
LACI,LACI-28280863.wav,4.641333333333334,192000,LACI.zip
LACI,LACI-33490312.wav,4.998976,500000,LACI.zip
LACI,LACI-53843277.wav,4.998976,500000,LACI.zip
LACI,LACI-2044135.wav,4.999022,500000,LACI.zip
LACI,LACI-29012180.wav,4.998976,500000,LACI.zip
LACI,LACI-28466473.wav,5.0,192000,LACI.zip
LACI,LACI-54420569.wav,6.925,256000,LACI.zip
LACI,LACI-64956912.wav,5.0,500000,LACI.zip
LACI,LACI-29722136.wav,5.0,192000,LACI.zip
LACI,LACI-29951694.wav,3.302,256000,LACI.zip
LACI,LACI-54422465.wav,6.0,384000,LACI.zip
LACI,LACI-28460372.wav,5.0,192000,LACI.zip
LACI,LACI-57098392.wav,4.998976,500000,LACI.zip
LACI,LACI-29287440.wav,5.004,192000,LACI.zip
LACI,LACI-31850143.wav,4.99992,500000,LACI.zip
LACI,LACI-54312101.wav,6.0,384000,LACI.zip
LACI,LACI-55384580.wav,4.998976,500000,LACI.zip
LACI,LACI-28473274.wav,4.0,192000,LACI.zip
LACI,LACI-30492341.wav,5.392,384000,LACI.zip
LACI,LACI-28277423.wav,5.004,192000,LACI.zip
LACI,LACI-34097497.wav,3.049,256000,LACI.zip
LACI,LACI-28321637.wav,5.0,192000,LACI.zip
LACI,LACI-25976146.wav,4.387,256000,LACI.zip
LACI,LACI-29951693.wav,3.972,256000,LACI.zip
LACI,LACI-29319380.wav,5.004,192000,LACI.zip
LACI,LACI-33493261.wav,2.998976,500000,LACI.zip
LACI,LACI-64878316.wav,3.0,500000,LACI.zip
LACI,LACI-55350792.wav,6.0,384000,LACI.zip
LACI,LACI-53279743.wav,4.998976,500000,LACI.zip
LACI,LACI-73641629.wav,2.806,256000,LACI.zip
LACI,LACI-478810.wav,3.628,256000,LACI.zip
LACI,LACI-28479244.wav,3.826666666666666,192000,LACI.zip
LACI,LACI-29345448.wav,4.998976,500000,LACI.zip
LACI,LACI-2936032.wav,4.995072,500000,LACI.zip
LACI,LACI-28463648.wav,5.0,192000,LACI.zip
LACI,LACI-28345590.wav,6.0,384000,LACI.zip
LACI,LACI-29951430.wav,5.0,256000,LACI.zip
LACI,LACI-16501247.wav,2.425,256000,LACI.zip
LACI,LACI-31622824.wav,4.99992,500000,LACI.zip
LACI,LACI-28472378.wav,5.0,192000,LACI.zip
LACI,LACI-27205378.wav,2.998976,500000,LACI.zip
LACI,LACI-56502018.wav,3.598,256000,LACI.zip
LACI,LACI-52782103.wav,7.382,256000,LACI.zip
LACI,LACI-29841758.wav,3.136,192000,LACI.zip
LACI,LACI-29338497.wav,5.0,192000,LACI.zip
LACI,LACI-60111680.wav,3.0,500000,LACI.zip
LACI,LACI-2269846.wav,2.036666666666666,384000,LACI.zip
LACI,LACI-29011265.wav,4.998976,500000,LACI.zip
LACI,LACI-57367065.wav,2.998976,500000,LACI.zip
LACI,LACI-73558992.wav,2.028,256000,LACI.zip
LACI,LACI-28527269.wav,5.0,192000,LACI.zip
LACI,LACI-28421446.wav,4.998976,500000,LACI.zip
LACI,LACI-95176.wav,6.234,256000,LACI.zip
LACI,LACI-2915235.wav,4.995072,500000,LACI.zip
LACI,LACI-31708878.wav,4.99992,500000,LACI.zip
LACI,LACI-28517647.wav,5.0,192000,LACI.zip
LACI,LACI-63113512.wav,4.998976,500000,LACI.zip
LACI,LACI-29148577.wav,4.998976,500000,LACI.zip
LACI,LACI-1557865.wav,4.854,256000,LACI.zip
LACI,LACI-2853302.wav,4.999022,500000,LACI.zip
LACI,LACI-60111504.wav,3.0,500000,LACI.zip
LACI,LACI-2843953.wav,4.999022,500000,LACI.zip
LACI,LACI-29679972.wav,5.0,192000,LACI.zip
LACI,LACI-64862317.wav,5.0,500000,LACI.zip
LACI,LACI-1359553.wav,4.999022,500000,LACI.zip
LACI,LACI-73641936.wav,3.507,256000,LACI.zip
LACI,LACI-28422080.wav,4.998976,500000,LACI.zip
LACI,LACI-73534008.wav,4.978666666666666,192000,LACI.zip
LACI,LACI-2540920.wav,4.998976,500000,LACI.zip
LACI,LACI-73598279.wav,3.784,256000,LACI.zip
LACI,LACI-2908105.wav,4.995072,500000,LACI.zip
LACI,LACI-28523086.wav,4.8693333333333335,192000,LACI.zip
LACI,LACI-36262792.wav,4.99968,300000,LACI.zip
LACI,LACI-28527085.wav,4.061333333333334,192000,LACI.zip
LACI,LACI-73642597.wav,5.0,256000,LACI.zip
LACI,LACI-57092309.wav,2.998976,500000,LACI.zip
LACI,LACI-2881923.wav,6.088,256000,LACI.zip
LACI,LACI-29931940.wav,4.216,256000,LACI.zip
LACI,LACI-33483483.wav,6.536,256000,LACI.zip
LACI,LACI-54401322.wav,6.0,384000,LACI.zip
LACI,LACI-31658190.wav,4.99992,500000,LACI.zip
LACI,LACI-33614002.wav,4.998976,500000,LACI.zip
LACI,LACI-33591639.wav,5.464,256000,LACI.zip
LACI,LACI-73638344.wav,4.73,256000,LACI.zip
LACI,LACI-64889835.wav,5.0,500000,LACI.zip
LACI,LACI-73614051.wav,2.256,192000,LACI.zip
LACI,LACI-64956905.wav,5.0,500000,LACI.zip
LACI,LACI-28586313.wav,6.0,384000,LACI.zip
LACI,LACI-74444286.wav,6.0,384000,LACI.zip
LACI,LACI-2880450.wav,5.0,256000,LACI.zip
LACI,LACI-94426.wav,6.568,256000,LACI.zip
LACI,LACI-56652151.wav,6.0,384000,LACI.zip
LACI,LACI-58032264.wav,4.244,256000,LACI.zip
LACI,LACI-28469897.wav,5.0,192000,LACI.zip
LACI,LACI-31864968.wav,4.99992,500000,LACI.zip
LACI,LACI-64886585.wav,5.0,500000,LACI.zip
LACI,LACI-28479050.wav,4.618666666666667,192000,LACI.zip
LACI,LACI-60369894.wav,6.228,256000,LACI.zip
LACI,LACI-64897696.wav,5.0,500000,LACI.zip
LACI,LACI-29717324.wav,4.278666666666667,192000,LACI.zip
LACI,LACI-29768767.wav,5.0,192000,LACI.zip
LACI,LACI-3027701.wav,4.999022,500000,LACI.zip
LACI,LACI-28336174.wav,6.0,384000,LACI.zip
LACI,LACI-55478552.wav,4.998976,500000,LACI.zip
LACI,LACI-28512709.wav,5.0,192000,LACI.zip
LACI,LACI-60291889.wav,5.0,500000,LACI.zip
LACI,LACI-29864609.wav,5.0,192000,LACI.zip
LACI,LACI-28978487.wav,4.998976,500000,LACI.zip
LACI,LACI-30508116.wav,2.998976,500000,LACI.zip
LACI,LACI-29732827.wav,5.0,192000,LACI.zip
LACI,LACI-28448036.wav,5.0,192000,LACI.zip
LACI,LACI-33619976.wav,5.0,192000,LACI.zip
LACI,LACI-28443020.wav,4.789333333333333,192000,LACI.zip
LACI,LACI-64862058.wav,5.0,500000,LACI.zip
LACI,LACI-54416812.wav,5.961,256000,LACI.zip
LACI,LACI-28508028.wav,3.925333333333333,192000,LACI.zip
LACI,LACI-28484730.wav,4.946666666666666,192000,LACI.zip
LACI,LACI-29833439.wav,5.0,192000,LACI.zip
LACI,LACI-29796312.wav,3.16,192000,LACI.zip
LACI,LACI-28509104.wav,4.210666666666667,192000,LACI.zip
LACI,LACI-57363837.wav,2.998976,500000,LACI.zip
LACI,LACI-1377885.wav,4.999022,500000,LACI.zip
LACI,LACI-29841451.wav,5.004,192000,LACI.zip
LACI,LACI-2053419.wav,6.506,256000,LACI.zip
LACI,LACI-1553058.wav,7.242,256000,LACI.zip
LACI,LACI-31632818.wav,4.99992,500000,LACI.zip
LACI,LACI-55385232.wav,4.998976,500000,LACI.zip
LACI,LACI-28485300.wav,5.0,192000,LACI.zip
LACI,LACI-3045896.wav,4.999022,500000,LACI.zip
LACI,LACI-31623823.wav,4.99992,500000,LACI.zip
LACI,LACI-34087861.wav,4.284,256000,LACI.zip
LACI,LACI-31865459.wav,4.99992,500000,LACI.zip
LACI,LACI-72113250.wav,2.998976,500000,LACI.zip
LACI,LACI-3939815.wav,6.0,384000,LACI.zip
LACI,LACI-28312523.wav,3.3946666666666667,192000,LACI.zip
LACI,LACI-28473266.wav,5.0,192000,LACI.zip
LACI,LACI-29720185.wav,5.0,192000,LACI.zip
LACI,LACI-28501285.wav,5.0,192000,LACI.zip
LACI,LACI-73564186.wav,5.0,256000,LACI.zip
LACI,LACI-32908409.wav,7.521,256000,LACI.zip
LACI,LACI-56502015.wav,6.768,256000,LACI.zip
LACI,LACI-29744979.wav,5.0,192000,LACI.zip
LACI,LACI-29743083.wav,5.0,192000,LACI.zip
LACI,LACI-64891932.wav,5.0,500000,LACI.zip
LACI,LACI-56660644.wav,4.995292,500000,LACI.zip
LACI,LACI-73612445.wav,5.0,256000,LACI.zip
LACI,LACI-28977649.wav,4.998976,500000,LACI.zip
LACI,LACI-54420605.wav,4.158,256000,LACI.zip
LACI,LACI-30494997.wav,5.1306666666666665,384000,LACI.zip
LACI,LACI-29720336.wav,3.84,192000,LACI.zip
LACI,LACI-33490323.wav,4.998976,500000,LACI.zip
LACI,LACI-73550907.wav,6.81,256000,LACI.zip
LACI,LACI-29363955.wav,4.998976,500000,LACI.zip
LACI,LACI-2880327.wav,5.0,256000,LACI.zip
LACI,LACI-29732826.wav,5.0,192000,LACI.zip
LACI,LACI-73513861.wav,5.0,256000,LACI.zip
LACI,LACI-35541529.wav,5.654,256000,LACI.zip
LACI,LACI-31545645.wav,4.998976,500000,LACI.zip
LACI,LACI-3947007.wav,6.0,384000,LACI.zip
LACI,LACI-64875570.wav,5.0,500000,LACI.zip
LACI,LACI-57254712.wav,6.32,256000,LACI.zip
LACI,LACI-57060204.wav,4.999,256000,LACI.zip
LACI,LACI-54316467.wav,5.6226666666666665,384000,LACI.zip
LACI,LACI-56774542.wav,3.51,256000,LACI.zip
LACI,LACI-13758375.wav,4.998976,500000,LACI.zip
LACI,LACI-55384823.wav,4.998976,500000,LACI.zip
LACI,LACI-73511664.wav,5.0,256000,LACI.zip
LACI,LACI-55408101.wav,5.0,256000,LACI.zip
LACI,LACI-1321422.wav,4.998976,500000,LACI.zip
LACI,LACI-28523114.wav,5.0,192000,LACI.zip
LACI,LACI-35098062.wav,7.598,256000,LACI.zip
LACI,LACI-29784411.wav,5.0,192000,LACI.zip
LACI,LACI-2931524.wav,4.995072,500000,LACI.zip
LACI,LACI-29363953.wav,4.998976,500000,LACI.zip
LACI,LACI-73591564.wav,5.0,256000,LACI.zip
LACI,LACI-31862335.wav,4.99992,500000,LACI.zip
LACI,LACI-55402725.wav,4.198,256000,LACI.zip
LACI,LACI-73588286.wav,4.205,256000,LACI.zip
LACI,LACI-145162.wav,4.998976,500000,LACI.zip
LACI,LACI-28544742.wav,6.0,384000,LACI.zip
LACI,LACI-73614403.wav,5.0,256000,LACI.zip
LACI,LACI-3045492.wav,4.999022,500000,LACI.zip
LACI,LACI-29876192.wav,5.004,192000,LACI.zip
LACI,LACI-1940498.wav,4.999022,500000,LACI.zip
LACI,LACI-29149138.wav,4.998976,500000,LACI.zip
LACI,LACI-33448404.wav,6.698,256000,LACI.zip
LACI,LACI-29732342.wav,3.2346666666666666,192000,LACI.zip
LACI,LACI-57376256.wav,3.274,256000,LACI.zip
LACI,LACI-55475968.wav,4.998976,500000,LACI.zip
LACI,LACI-29218091.wav,4.998976,500000,LACI.zip
LACI,LACI-191481.wav,4.998976,500000,LACI.zip
LACI,LACI-28442811.wav,3.689333333333334,192000,LACI.zip
LACI,LACI-1375673.wav,4.999022,500000,LACI.zip
LACI,LACI-29951316.wav,4.17,256000,LACI.zip
LACI,LACI-2274348.wav,2.958,384000,LACI.zip
LACI,LACI-28269699.wav,2.712,192000,LACI.zip
LACI,LACI-31626868.wav,4.99992,500000,LACI.zip
LACI,LACI-54320293.wav,6.0,384000,LACI.zip
LACI,LACI-33484726.wav,2.23,256000,LACI.zip
LACI,LACI-33431718.wav,4.452,256000,LACI.zip
LACI,LACI-33485166.wav,4.562,256000,LACI.zip
LACI,LACI-36262637.wav,4.99968,300000,LACI.zip
LACI,LACI-73599163.wav,5.0,256000,LACI.zip
LACI,LACI-31633342.wav,4.99992,500000,LACI.zip
LACI,LACI-2853308.wav,4.999022,500000,LACI.zip
LACI,LACI-28483267.wav,5.0,192000,LACI.zip
LACI,LACI-29851992.wav,5.0,192000,LACI.zip
LACI,LACI-28295483.wav,5.004,192000,LACI.zip
LACI,LACI-28448615.wav,5.0,192000,LACI.zip
LACI,LACI-29780213.wav,5.0,192000,LACI.zip
LACI,LACI-28479200.wav,5.0,192000,LACI.zip
LACI,LACI-73582942.wav,5.0,256000,LACI.zip
LACI,LACI-29793263.wav,1.36521875,192000,LACI.zip
LACI,LACI-28449684.wav,4.8533333333333335,192000,LACI.zip
LACI,LACI-53786768.wav,4.999022,500000,LACI.zip
LACI,LACI-73525769.wav,3.52,256000,LACI.zip
LACI,LACI-73552528.wav,4.344,256000,LACI.zip
LACI,LACI-28456984.wav,5.0,192000,LACI.zip
LACI,LACI-55476557.wav,4.998976,500000,LACI.zip
LACI,LACI-73582832.wav,5.0,256000,LACI.zip
LACI,LACI-3038867.wav,4.999022,500000,LACI.zip
LACI,LACI-29933734.wav,2.956,256000,LACI.zip
LACI,LACI-33490553.wav,4.998976,500000,LACI.zip
LACI,LACI-31623632.wav,4.99992,500000,LACI.zip
LACI,LACI-1550733.wav,7.956,256000,LACI.zip
LACI,LACI-57375610.wav,4.128,256000,LACI.zip
LACI,LACI-28362610.wav,4.998976,500000,LACI.zip
LACI,LACI-55478804.wav,4.998976,500000,LACI.zip
LACI,LACI-29822365.wav,5.0,192000,LACI.zip
LACI,LACI-2914259.wav,4.995072,500000,LACI.zip
LACI,LACI-28415091.wav,4.998976,500000,LACI.zip
LACI,LACI-29931850.wav,4.78,256000,LACI.zip
LACI,LACI-29950893.wav,5.0,256000,LACI.zip
LACI,LACI-402338.wav,2.998976,500000,LACI.zip
LACI,LACI-29841643.wav,2.26,192000,LACI.zip
LACI,LACI-28484771.wav,4.1146666666666665,192000,LACI.zip
LACI,LACI-64953819.wav,5.3213333333333335,384000,LACI.zip
LACI,LACI-2638024.wav,3.349,256000,LACI.zip
LACI,LACI-2248394.wav,6.022,256000,LACI.zip
LACI,LACI-28354003.wav,6.0,384000,LACI.zip
LACI,LACI-33431742.wav,5.136,256000,LACI.zip
LACI,LACI-2262870.wav,4.999333333333333,384000,LACI.zip
LACI,LACI-2274186.wav,5.0,256000,LACI.zip
LACI,LACI-28518784.wav,3.936,192000,LACI.zip
LACI,LACI-29363945.wav,4.998976,500000,LACI.zip
LACI,LACI-73625964.wav,4.764,256000,LACI.zip
LACI,LACI-32899915.wav,6.248,256000,LACI.zip
LACI,LACI-29854789.wav,3.528,192000,LACI.zip
LACI,LACI-28467924.wav,5.0,192000,LACI.zip
LACI,LACI-54401325.wav,6.0,384000,LACI.zip
LACI,LACI-28523113.wav,5.0,192000,LACI.zip
LACI,LACI-28504240.wav,5.0,192000,LACI.zip
LACI,LACI-28459612.wav,4.986666666666666,192000,LACI.zip
LACI,LACI-2578963.wav,4.998976,500000,LACI.zip
LACI,LACI-32907755.wav,5.627,256000,LACI.zip
LACI,LACI-28523108.wav,5.0,192000,LACI.zip
LACI,LACI-28998121.wav,7.048,256000,LACI.zip
LACI,LACI-28479210.wav,5.0,192000,LACI.zip
LACI,LACI-73613927.wav,3.582666666666667,192000,LACI.zip
LACI,LACI-29286181.wav,3.1426666666666665,192000,LACI.zip
LACI,LACI-55408105.wav,5.0,256000,LACI.zip
LACI,LACI-36263267.wav,4.99968,300000,LACI.zip
LACI,LACI-26704349.wav,5.222,256000,LACI.zip
LACI,LACI-2903984.wav,4.995072,500000,LACI.zip
LACI,LACI-33493007.wav,4.998976,500000,LACI.zip
LACI,LACI-73588085.wav,3.697,256000,LACI.zip
LACI,LACI-28494931.wav,3.685333333333334,192000,LACI.zip
LACI,LACI-56607391.wav,4.992,256000,LACI.zip
LACI,LACI-31641203.wav,4.99992,500000,LACI.zip
LACI,LACI-1552921.wav,7.246,256000,LACI.zip
LACI,LACI-28337730.wav,4.493333333333333,192000,LACI.zip
LACI,LACI-33431451.wav,4.134,256000,LACI.zip
LACI,LACI-29779361.wav,5.004,192000,LACI.zip
LACI,LACI-28522057.wav,5.0,192000,LACI.zip
LACI,LACI-35541452.wav,6.0,256000,LACI.zip
LACI,LACI-28331341.wav,5.0,192000,LACI.zip
LACI,LACI-29963370.wav,5.0,256000,LACI.zip
LACI,LACI-57173312.wav,4.998976,500000,LACI.zip
LACI,LACI-57092619.wav,4.998976,500000,LACI.zip
LACI,LACI-28508351.wav,5.0,192000,LACI.zip
LACI,LACI-30585305.wav,4.998976,500000,LACI.zip
LACI,LACI-3799616.wav,4.856,256000,LACI.zip
LACI,LACI-28526558.wav,5.0,192000,LACI.zip
LACI,LACI-12632730.wav,4.998976,500000,LACI.zip
LACI,LACI-29769418.wav,4.792,192000,LACI.zip
LACI,LACI-28527905.wav,5.0,192000,LACI.zip
LACI,LACI-55408111.wav,5.0,256000,LACI.zip
LACI,LACI-57098564.wav,4.998976,500000,LACI.zip
LACI,LACI-28291091.wav,5.004,192000,LACI.zip
LACI,LACI-60432926.wav,5.356,384000,LACI.zip
LACI,LACI-57367428.wav,2.998976,500000,LACI.zip
LACI,LACI-263344.wav,6.378,256000,LACI.zip
LACI,LACI-2879619.wav,5.0,256000,LACI.zip
LACI,LACI-73597430.wav,5.0,256000,LACI.zip
LACI,LACI-29868940.wav,5.0,192000,LACI.zip
LACI,LACI-28483503.wav,5.0,192000,LACI.zip
LACI,LACI-73624649.wav,3.93,256000,LACI.zip
LACI,LACI-28269816.wav,3.912,192000,LACI.zip
LACI,LACI-28463217.wav,5.0,192000,LACI.zip
LACI,LACI-29743607.wav,5.0,192000,LACI.zip
LACI,LACI-31630300.wav,4.99992,500000,LACI.zip
LACI,LACI-73627925.wav,5.0,256000,LACI.zip
LACI,LACI-2050941.wav,4.23,256000,LACI.zip
LACI,LACI-28529994.wav,5.0,192000,LACI.zip
LACI,LACI-29931939.wav,5.464,256000,LACI.zip
LACI,LACI-29717027.wav,5.0,192000,LACI.zip
LACI,LACI-28269600.wav,2.868,192000,LACI.zip
LACI,LACI-63086196.wav,6.0,384000,LACI.zip
LACI,LACI-60291811.wav,5.0,500000,LACI.zip
LACI,LACI-53784144.wav,4.998976,500000,LACI.zip
LACI,LACI-28482871.wav,5.0,192000,LACI.zip
LACI,LACI-33844799.wav,6.0,384000,LACI.zip
LACI,LACI-55399580.wav,6.054666666666667,384000,LACI.zip
LACI,LACI-58044534.wav,5.952,384000,LACI.zip
LACI,LACI-33622241.wav,5.0,192000,LACI.zip
LACI,LACI-2625178.wav,4.998976,500000,LACI.zip
LACI,LACI-29319020.wav,2.6493333333333333,192000,LACI.zip
LACI,LACI-57173911.wav,4.998976,500000,LACI.zip
LACI,LACI-73524698.wav,5.004,192000,LACI.zip
LACI,LACI-28512245.wav,5.0,192000,LACI.zip
LACI,LACI-55475798.wav,4.998976,500000,LACI.zip
LACI,LACI-73639685.wav,5.0,256000,LACI.zip
LACI,LACI-3030565.wav,4.999022,500000,LACI.zip
LACI,LACI-29779348.wav,4.370666666666667,192000,LACI.zip
LACI,LACI-402309.wav,2.998976,500000,LACI.zip
LACI,LACI-57367798.wav,2.998976,500000,LACI.zip
LACI,LACI-27220884.wav,2.998976,500000,LACI.zip
LACI,LACI-261065.wav,5.324,256000,LACI.zip
LACI,LACI-33493538.wav,4.998976,500000,LACI.zip
LACI,LACI-31658141.wav,4.99992,500000,LACI.zip
LACI,LACI-73614069.wav,3.38,192000,LACI.zip
LACI,LACI-36263307.wav,4.99968,300000,LACI.zip
LACI,LACI-27149682.wav,2.998976,500000,LACI.zip
LACI,LACI-28508985.wav,3.776,192000,LACI.zip
LACI,LACI-29732341.wav,4.1386666666666665,192000,LACI.zip
LACI,LACI-1552776.wav,6.816,256000,LACI.zip
LACI,LACI-28536832.wav,4.669,256000,LACI.zip
LACI,LACI-31638495.wav,4.99992,500000,LACI.zip
LACI,LACI-27149681.wav,2.998976,500000,LACI.zip
LACI,LACI-55413389.wav,5.031,256000,LACI.zip
LACI,LACI-29316693.wav,4.344,192000,LACI.zip
LACI,LACI-29719159.wav,4.998666666666667,192000,LACI.zip
LACI,LACI-25976941.wav,4.998976,500000,LACI.zip
LACI,LACI-34094564.wav,4.998976,500000,LACI.zip
LACI,LACI-29294202.wav,3.12,192000,LACI.zip
LACI,LACI-29949931.wav,4.42,256000,LACI.zip
LACI,LACI-29286187.wav,2.6533333333333333,192000,LACI.zip
LACI,LACI-73638354.wav,4.49,256000,LACI.zip
LACI,LACI-2920786.wav,4.995072,500000,LACI.zip
LACI,LACI-28351531.wav,4.998976,500000,LACI.zip
LACI,LACI-33438873.wav,6.538,256000,LACI.zip
LACI,LACI-73550572.wav,6.104,256000,LACI.zip
LACI,LACI-2578965.wav,4.998976,500000,LACI.zip
LACI,LACI-2043189.wav,4.842,256000,LACI.zip
LACI,LACI-54418207.wav,5.024,256000,LACI.zip
LACI,LACI-28469555.wav,5.0,192000,LACI.zip
LACI,LACI-29279692.wav,4.998976,500000,LACI.zip
LACI,LACI-28485183.wav,5.0,192000,LACI.zip
LACI,LACI-64869443.wav,5.0,500000,LACI.zip
LACI,LACI-64862316.wav,5.0,500000,LACI.zip
LACI,LACI-28525666.wav,5.0,192000,LACI.zip
LACI,LACI-29742545.wav,5.0,192000,LACI.zip
LACI,LACI-31622833.wav,4.99992,500000,LACI.zip
LACI,LACI-57055802.wav,4.999333333333333,384000,LACI.zip
LACI,LACI-29735959.wav,4.809333333333333,192000,LACI.zip
LACI,LACI-73614264.wav,5.004,192000,LACI.zip
LACI,LACI-28481519.wav,4.2,192000,LACI.zip
LACI,LACI-60292169.wav,5.0,500000,LACI.zip
LACI,LACI-1985196.wav,4.974666666666667,384000,LACI.zip
LACI,LACI-35914557.wav,4.61,256000,LACI.zip
LACI,LACI-56694721.wav,4.234,256000,LACI.zip
LACI,LACI-73591472.wav,5.0,256000,LACI.zip
LACI,LACI-28507044.wav,5.0,192000,LACI.zip
LACI,LACI-33493262.wav,2.998976,500000,LACI.zip
